Id,Altitude,Azimuthal_angle,Incline,H_dist_Hydro,V_dist_Hydro,H_dist_Road,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,H_dist_Fire,Wilderness_Area_A,Wilderness_Area_B,Wilderness_Area_C,Wilderness_Area_D,Soil,label
5947,658,56,121,48,244,719,846,881,570,153,1,0,0,0,Soil_Type_1,-1
5948,561,996,212,152,257,468,779,838,598,299,0,0,1,0,Soil_Type_24,-1
5949,383,180,76,299,250,275,885,905,551,91,0,0,1,0,Soil_Type_2,1
5950,370,633,500,163,448,274,614,979,838,47,0,0,1,0,Soil_Type_4,1
5951,586,566,151,107,214,463,846,979,665,135,0,0,1,0,Soil_Type_32,-1
5952,596,541,197,202,267,217,853,987,649,77,0,0,1,0,Soil_Type_1,-1
5953,363,902,212,0,223,179,728,881,704,139,0,0,1,0,Soil_Type_33,-1
5954,546,28,182,43,227,729,814,850,570,389,1,0,0,0,Soil_Type_1,-1
5955,649,963,121,61,231,690,810,897,629,370,1,0,0,0,Soil_Type_23,-1
5956,599,241,76,490,333,340,893,909,543,324,0,0,1,0,Soil_Type_32,-1
5957,481,136,136,68,226,183,881,865,511,358,1,0,0,0,Soil_Type_1,-1
5958,581,566,227,61,216,284,830,991,680,39,0,0,1,0,Soil_Type_32,1
5959,727,941,272,523,347,509,704,834,669,181,0,0,1,0,Soil_Type_39,-1
5960,639,244,167,280,303,169,932,869,448,391,0,0,1,0,Soil_Type_33,-1
5961,431,369,167,43,217,378,936,924,492,676,1,0,0,0,Soil_Type_12,-1
5962,324,114,454,21,209,108,822,633,267,192,0,0,1,0,Soil_Type_10,-1
5963,539,855,212,289,284,188,708,905,747,248,1,0,0,0,Soil_Type_1,-1
5964,383,350,348,30,243,267,987,857,326,655,1,0,0,0,Soil_Type_1,1
5965,668,19,151,136,352,685,818,865,586,253,1,0,0,0,Soil_Type_1,-1
5966,508,633,257,61,252,572,759,995,763,497,1,0,0,0,Soil_Type_1,-1
5967,499,25,288,136,263,306,767,787,543,226,0,0,1,0,Soil_Type_33,-1
5968,719,86,197,258,358,255,850,826,503,327,1,0,0,0,Soil_Type_39,-1
5969,602,902,212,89,256,236,728,881,704,462,0,0,1,0,Soil_Type_31,-1
5970,423,97,151,64,235,176,861,861,531,310,1,0,0,0,Soil_Type_12,-1
5971,535,266,61,21,226,657,893,916,555,590,1,0,0,0,Soil_Type_1,-1
5972,548,64,91,182,236,637,850,893,578,483,1,0,0,0,Soil_Type_1,-1
5973,565,586,272,476,337,404,794,999,716,282,0,0,1,0,Soil_Type_33,-1
5974,659,844,106,299,177,445,791,932,688,152,1,0,0,0,Soil_Type_1,1
5975,566,805,91,198,240,395,802,940,684,87,0,0,1,0,Soil_Type_32,-1
5976,581,197,136,313,296,744,909,873,488,858,1,0,0,0,Soil_Type_12,-1
5977,414,430,363,91,283,233,944,920,433,179,0,0,1,0,Soil_Type_1,-1
5978,661,327,575,211,256,156,991,700,0,144,0,0,1,0,Soil_Type_39,-1
5979,603,344,106,154,279,202,912,924,535,103,0,0,1,0,Soil_Type_32,-1
5980,677,164,91,323,214,786,881,897,547,284,1,0,0,0,Soil_Type_22,-1
5981,431,860,303,215,365,266,629,873,787,339,0,0,1,0,Soil_Type_10,-1
5982,580,749,76,86,263,379,814,948,680,226,0,0,1,0,Soil_Type_32,-1
5983,649,475,167,30,230,482,897,964,578,80,0,0,1,0,Soil_Type_22,-1
5984,563,869,348,259,426,386,594,846,787,89,0,0,1,0,Soil_Type_33,-1
5985,87,97,318,48,247,63,838,743,409,74,0,0,0,1,Soil_Type_10,-1
5986,568,258,197,221,258,818,944,865,425,525,1,0,0,0,Soil_Type_1,-1
5987,548,666,227,77,197,367,747,991,775,32,0,0,1,0,Soil_Type_32,-1
5988,741,846,167,395,226,471,739,920,732,226,1,0,0,0,Soil_Type_39,-1
5989,431,147,227,215,350,215,893,814,433,63,1,0,0,0,Soil_Type_1,-1
5990,439,327,91,167,250,215,905,924,543,286,1,0,0,0,Soil_Type_12,1
5991,532,919,91,0,223,194,810,916,649,342,0,0,1,0,Soil_Type_20,-1
5992,512,422,151,152,289,540,916,944,539,482,1,0,0,0,Soil_Type_12,-1
5993,658,985,394,116,284,201,661,724,578,380,0,0,1,0,Soil_Type_33,-1
5994,246,178,242,192,448,131,916,810,393,187,0,0,0,1,Soil_Type_1,1
5995,700,300,136,163,257,227,932,901,484,287,0,0,1,0,Soil_Type_32,-1
5996,346,522,469,240,346,139,810,960,590,151,0,0,1,0,Soil_Type_3,1
5997,641,397,76,271,262,45,893,940,570,795,0,1,0,0,Soil_Type_23,-1
5998,356,175,167,346,268,63,905,857,476,370,1,0,0,0,Soil_Type_1,-1
5999,494,22,212,240,316,217,794,830,566,380,0,0,1,0,Soil_Type_33,-1
6000,546,280,106,152,272,508,916,905,511,297,1,0,0,0,Soil_Type_12,-1
6001,700,830,182,364,396,503,732,924,743,270,0,0,1,0,Soil_Type_33,-1
6002,513,189,121,173,263,537,901,877,500,782,1,0,0,0,Soil_Type_20,-1
6003,249,216,242,89,218,63,940,818,370,83,0,0,0,1,Soil_Type_2,1
6004,587,644,136,576,389,840,810,975,704,496,1,0,0,0,Soil_Type_1,-1
6005,758,264,227,399,321,190,956,850,385,367,0,0,1,0,Soil_Type_32,-1
6006,512,108,197,370,395,149,865,834,488,380,0,0,1,0,Soil_Type_33,-1
6007,584,749,91,258,235,211,806,952,692,188,0,0,1,0,Soil_Type_32,1
6008,670,122,197,442,361,251,873,826,472,426,0,0,1,0,Soil_Type_24,-1
6009,644,103,182,61,236,158,861,834,496,682,0,1,0,0,Soil_Type_22,-1
6010,598,433,378,215,275,255,940,916,425,170,1,0,0,0,Soil_Type_1,1
6011,741,350,424,64,201,349,995,814,240,57,0,0,1,0,Soil_Type_39,-1
6012,522,816,227,136,287,551,700,928,775,817,1,0,0,0,Soil_Type_1,-1
6013,681,758,182,224,330,669,732,956,771,458,1,0,0,0,Soil_Type_1,-1
6014,737,64,76,451,272,117,853,897,582,209,0,0,1,0,Soil_Type_32,-1
6015,616,874,30,48,237,192,842,932,633,403,0,0,1,0,Soil_Type_23,1
6016,497,153,363,212,315,174,893,708,287,280,0,0,1,0,Soil_Type_33,-1
6017,537,846,500,96,315,98,444,794,865,220,0,0,1,0,Soil_Type_24,-1
6018,564,183,121,354,237,749,897,885,515,219,1,0,0,0,Soil_Type_23,-1
6019,611,31,76,21,226,472,846,905,598,158,1,0,0,0,Soil_Type_23,-1
6020,551,155,212,364,342,141,897,826,441,213,0,0,1,0,Soil_Type_33,-1
6021,700,286,318,122,275,360,983,818,303,381,1,0,0,0,Soil_Type_1,-1
6022,428,164,333,68,276,17,909,739,311,222,1,0,0,0,Soil_Type_1,-1
6023,570,968,257,240,310,423,732,822,625,174,0,0,1,0,Soil_Type_32,-1
6024,261,286,242,77,271,88,964,857,382,189,0,0,0,1,Soil_Type_1,-1
6025,471,89,242,21,228,369,846,802,480,542,1,0,0,0,Soil_Type_23,-1
6026,467,258,409,236,410,46,983,743,197,251,1,0,0,0,Soil_Type_1,-1
6027,547,269,303,156,296,326,975,814,315,268,0,0,1,0,Soil_Type_24,-1
6028,579,352,212,43,219,137,956,905,444,133,1,0,0,0,Soil_Type_1,-1
6029,652,117,106,96,227,727,873,881,539,407,1,0,0,0,Soil_Type_23,-1
6030,487,880,182,21,236,387,735,901,716,384,1,0,0,0,Soil_Type_1,-1
6031,559,189,197,231,341,633,916,842,437,275,1,0,0,0,Soil_Type_1,1
6032,610,549,61,367,161,870,857,956,633,396,1,0,0,0,Soil_Type_20,-1
6033,324,635,500,43,258,218,606,979,842,161,0,0,1,0,Soil_Type_3,1
6034,663,694,257,423,355,844,716,983,802,340,1,0,0,0,Soil_Type_1,-1
6035,649,574,106,30,234,171,846,971,657,56,0,0,1,0,Soil_Type_21,-1
6036,704,80,30,0,223,99,857,916,598,122,0,1,0,0,Soil_Type_32,-1
6037,837,153,212,645,381,361,897,826,441,225,1,0,0,0,Soil_Type_40,-1
6038,665,39,242,265,332,149,798,806,535,290,0,0,1,0,Soil_Type_22,-1
6039,504,22,197,245,318,451,802,838,570,157,0,0,1,0,Soil_Type_32,-1
6040,230,710,303,48,245,172,665,975,846,186,0,0,0,1,Soil_Type_10,-1
6041,653,103,318,442,404,219,842,743,397,484,0,0,1,0,Soil_Type_33,-1
6042,293,172,212,96,259,107,909,830,433,161,0,0,0,1,Soil_Type_6,1
6043,441,186,151,89,258,153,909,861,472,306,0,0,1,0,Soil_Type_31,-1
6044,636,558,121,77,257,59,853,971,649,272,1,0,0,0,Soil_Type_22,-1
6045,612,966,272,125,219,337,720,818,633,89,0,0,1,0,Soil_Type_22,-1
6046,495,805,348,122,258,364,586,901,857,102,0,0,1,0,Soil_Type_1,-1
6047,698,139,167,237,321,586,885,853,492,410,1,0,0,0,Soil_Type_1,-1
6048,355,325,121,21,219,55,920,916,515,184,1,0,0,0,Soil_Type_20,-1
6049,606,269,363,173,263,462,983,783,252,95,0,0,1,0,Soil_Type_33,-1
6050,428,330,136,182,257,264,924,916,503,817,1,0,0,0,Soil_Type_12,1
6051,298,183,151,107,263,88,905,865,480,225,0,0,0,1,Soil_Type_6,1
6052,529,347,257,259,363,51,968,885,397,187,1,0,0,0,Soil_Type_1,-1
6053,666,422,76,21,223,514,889,944,586,466,1,0,0,0,Soil_Type_23,-1
6054,682,852,242,279,252,231,688,901,763,56,0,0,1,0,Soil_Type_31,-1
6055,409,319,257,156,279,334,971,869,374,325,0,0,1,0,Soil_Type_4,1
6056,703,117,106,236,207,217,869,885,547,225,1,0,0,0,Soil_Type_38,-1
6057,611,849,257,421,444,739,669,897,775,107,1,0,0,0,Soil_Type_1,-1
6058,447,164,167,129,254,322,897,853,472,328,0,0,1,0,Soil_Type_32,-1
6059,630,505,318,137,256,364,869,975,590,471,1,0,0,0,Soil_Type_22,-1
6060,406,97,91,61,214,176,861,893,566,257,0,0,1,0,Soil_Type_32,-1
6061,638,369,167,64,218,109,936,924,492,298,1,0,0,0,Soil_Type_23,-1
6062,566,17,136,144,227,872,826,877,594,442,1,0,0,0,Soil_Type_1,-1
6063,475,680,605,125,354,316,441,924,936,126,0,0,1,0,Soil_Type_1,-1
6064,561,466,212,107,256,543,905,964,562,374,1,0,0,0,Soil_Type_1,-1
6065,541,283,91,156,256,735,905,916,539,346,1,0,0,0,Soil_Type_22,1
6066,415,935,333,279,447,137,653,798,680,88,0,0,1,0,Soil_Type_33,-1
6067,692,294,197,109,266,28,952,881,429,97,0,1,0,0,Soil_Type_24,1
6068,489,713,575,193,389,340,429,909,960,100,0,0,1,0,Soil_Type_1,1
6069,462,67,333,21,231,167,794,732,444,244,0,0,1,0,Soil_Type_24,-1
6070,694,425,136,273,296,802,909,948,555,415,1,0,0,0,Soil_Type_1,-1
6071,677,719,61,198,261,75,830,948,665,213,0,0,1,0,Soil_Type_32,-1
6072,558,375,197,107,221,236,944,920,472,176,1,0,0,0,Soil_Type_1,-1
6073,560,47,167,30,226,520,830,850,555,709,1,0,0,0,Soil_Type_1,-1
6074,514,566,197,156,237,341,834,991,676,323,0,0,1,0,Soil_Type_1,-1
6075,642,294,378,122,249,122,995,787,236,88,0,0,1,0,Soil_Type_33,-1
6076,538,278,242,116,279,257,960,853,385,276,0,0,1,0,Soil_Type_31,-1
6077,611,386,136,77,241,247,920,936,531,293,0,0,1,0,Soil_Type_23,-1
6078,305,658,560,77,294,230,523,952,893,67,0,0,1,0,Soil_Type_4,1
6079,659,3,318,292,270,320,724,763,562,184,0,0,1,0,Soil_Type_32,-1
6080,536,413,212,43,219,790,932,940,503,517,1,0,0,0,Soil_Type_1,-1
6081,599,685,61,64,232,380,834,952,661,100,0,0,1,0,Soil_Type_23,-1
6082,559,863,151,136,163,96,759,916,708,150,0,0,1,0,Soil_Type_31,-1
6083,501,916,121,163,270,339,794,909,661,345,1,0,0,0,Soil_Type_1,-1
6084,602,666,363,172,259,391,665,991,842,209,0,0,1,0,Soil_Type_23,-1
6085,688,139,121,150,208,91,881,877,527,318,1,0,0,0,Soil_Type_22,-1
6086,558,902,272,91,263,584,684,861,720,65,1,0,0,0,Soil_Type_1,-1
6087,672,139,303,198,310,123,885,751,362,724,0,1,0,0,Soil_Type_22,-1
6088,264,125,15,0,223,86,861,928,606,151,0,0,1,0,Soil_Type_1,-1
6089,598,169,227,48,248,87,909,818,417,67,0,0,1,0,Soil_Type_31,-1
6090,458,133,288,215,236,275,881,771,393,123,0,0,1,0,Soil_Type_10,-1
6091,410,233,182,107,210,193,932,865,444,72,1,0,0,0,Soil_Type_23,-1
6092,451,988,272,89,261,404,739,802,594,75,0,0,1,0,Soil_Type_10,-1
6093,233,921,272,0,223,68,684,838,696,107,0,0,0,1,Soil_Type_10,1
6094,339,308,197,43,210,181,952,885,433,196,0,0,1,0,Soil_Type_4,1
6095,670,955,45,21,227,840,838,920,625,191,1,0,0,0,Soil_Type_19,-1
6096,589,108,136,355,342,608,869,865,527,236,1,0,0,0,Soil_Type_1,-1
6097,709,980,242,96,267,536,751,830,614,559,1,0,0,0,Soil_Type_38,-1
6098,235,150,151,137,281,81,889,857,492,96,0,0,0,1,Soil_Type_4,1
6099,517,658,303,107,290,91,712,995,806,236,0,0,1,0,Soil_Type_1,1
6100,530,364,167,64,240,186,936,920,496,103,1,0,0,0,Soil_Type_1,-1
6101,543,11,182,91,249,306,802,850,586,292,0,0,1,0,Soil_Type_32,-1
6102,669,280,61,410,287,820,889,920,566,175,1,0,0,0,Soil_Type_1,-1
6103,563,713,197,421,338,806,747,971,767,772,1,0,0,0,Soil_Type_1,-1
6104,544,574,348,21,234,260,783,999,708,60,0,0,1,0,Soil_Type_1,-1
6105,686,0,197,692,500,290,787,846,598,309,0,0,1,0,Soil_Type_24,1
6106,407,930,363,240,302,224,625,787,692,593,1,0,0,0,Soil_Type_1,-1
6107,629,208,121,48,226,276,905,885,500,335,0,0,1,0,Soil_Type_32,-1
6108,563,225,136,30,230,157,912,885,492,236,0,0,1,0,Soil_Type_23,-1
6109,476,891,378,107,296,185,582,810,763,318,0,0,1,0,Soil_Type_33,-1
6110,544,855,91,116,244,578,802,928,673,688,1,0,0,0,Soil_Type_1,-1
6111,571,741,212,458,354,807,716,964,791,636,1,0,0,0,Soil_Type_1,-1
6112,544,624,409,202,400,215,680,995,806,64,0,0,1,0,Soil_Type_1,-1
6113,456,885,136,109,252,296,771,912,688,373,1,0,0,0,Soil_Type_1,-1
6114,556,375,106,250,252,603,909,932,547,640,1,0,0,0,Soil_Type_12,-1
6115,646,391,136,21,217,188,920,936,531,107,0,0,1,0,Soil_Type_35,-1
6116,374,563,212,129,235,317,834,991,676,273,0,0,1,0,Soil_Type_11,-1
6117,609,558,136,408,172,346,850,975,657,210,0,0,1,0,Soil_Type_32,-1
6118,569,50,197,136,213,299,822,834,543,155,1,0,0,0,Soil_Type_1,-1
6119,569,738,212,204,329,817,720,964,791,182,1,0,0,0,Soil_Type_1,-1
6120,232,980,167,184,343,227,787,865,621,115,0,0,0,1,Soil_Type_2,-1
6121,673,130,167,107,221,358,881,846,488,194,0,0,1,0,Soil_Type_22,-1
6122,664,300,333,122,259,127,987,818,287,106,0,0,1,0,Soil_Type_39,-1
6123,619,316,76,224,249,355,897,924,555,276,0,0,1,0,Soil_Type_32,-1
6124,548,291,167,204,305,240,940,889,456,260,0,0,1,0,Soil_Type_31,-1
6125,581,633,288,339,398,422,743,999,775,99,0,0,1,0,Soil_Type_32,-1
6126,494,494,348,334,416,104,877,968,562,255,0,0,1,0,Soil_Type_4,-1
6127,635,935,121,43,243,79,798,901,649,131,0,1,0,0,Soil_Type_23,-1
6128,662,649,30,144,276,405,850,948,637,151,0,0,1,0,Soil_Type_32,-1
6129,426,255,257,21,236,274,960,830,354,27,0,0,1,0,Soil_Type_33,-1
6130,555,927,409,136,216,711,586,763,700,186,1,0,0,0,Soil_Type_1,-1
6131,579,833,227,258,275,179,692,912,771,234,0,0,1,0,Soil_Type_31,1
6132,582,935,182,86,249,745,763,881,665,630,1,0,0,0,Soil_Type_1,-1
6133,351,577,484,89,301,227,704,979,724,53,0,0,1,0,Soil_Type_4,1
6134,619,386,76,43,222,98,897,936,566,243,1,0,0,0,Soil_Type_23,-1
6135,257,194,212,43,241,170,924,834,417,93,0,0,0,1,Soil_Type_6,1
6136,345,289,106,163,243,179,912,909,515,587,1,0,0,0,Soil_Type_1,-1
6137,687,813,91,421,263,237,798,940,688,163,0,0,1,0,Soil_Type_31,1
6138,636,133,91,245,270,791,873,893,551,128,1,0,0,0,Soil_Type_19,-1
6139,416,136,272,107,263,259,885,775,393,147,0,0,1,0,Soil_Type_10,-1
6140,481,75,257,173,430,36,830,794,484,201,1,0,0,0,Soil_Type_1,-1
6141,748,97,242,347,346,712,853,802,464,60,1,0,0,0,Soil_Type_38,-1
6142,578,391,257,334,351,84,956,916,444,254,0,0,1,0,Soil_Type_33,-1
6143,202,64,348,21,232,217,787,728,444,147,0,0,0,1,Soil_Type_10,1
6144,663,144,197,240,252,274,889,830,456,420,1,0,0,0,Soil_Type_1,-1
6145,424,200,121,265,276,139,905,881,500,234,1,0,0,0,Soil_Type_12,-1
6146,613,289,61,339,253,249,889,920,562,325,1,0,0,0,Soil_Type_1,-1
6147,365,183,212,21,218,70,916,830,425,177,1,0,0,0,Soil_Type_20,-1
6148,363,352,303,0,223,273,979,873,362,281,0,0,1,0,Soil_Type_1,-1
6149,659,957,76,0,223,219,830,912,629,75,0,1,0,0,Soil_Type_32,-1
6150,682,78,303,211,345,566,818,759,452,271,0,0,1,0,Soil_Type_39,-1
6151,693,968,227,228,271,102,751,838,629,243,0,1,0,0,Soil_Type_23,-1
6152,326,641,182,144,258,138,787,987,735,142,0,0,1,0,Soil_Type_2,1
6153,647,702,76,413,373,272,822,956,680,114,0,0,1,0,Soil_Type_1,-1
6154,618,674,409,536,228,575,621,979,869,159,0,0,1,0,Soil_Type_33,-1
6155,612,155,76,21,221,124,881,897,551,263,1,0,0,0,Soil_Type_23,-1
6156,483,183,76,21,227,324,885,905,555,337,1,0,0,0,Soil_Type_1,-1
6157,533,92,106,0,223,673,861,889,562,862,1,0,0,0,Soil_Type_12,-1
6158,668,230,167,262,292,414,924,869,456,613,1,0,0,0,Soil_Type_23,1
6159,762,327,333,150,268,325,991,838,303,628,0,1,0,0,Soil_Type_40,-1
6160,589,239,151,349,396,598,924,877,468,660,1,0,0,0,Soil_Type_1,-1
6161,377,216,182,344,319,202,924,861,448,247,0,0,1,0,Soil_Type_10,-1
6162,714,158,197,536,497,85,897,838,456,153,1,0,0,0,Soil_Type_22,-1
6163,568,330,318,89,256,690,987,850,326,393,1,0,0,0,Soil_Type_1,-1
6164,558,366,91,282,287,707,909,932,547,886,1,0,0,0,Soil_Type_20,-1
6165,415,408,227,215,358,263,940,932,488,380,0,0,1,0,Soil_Type_4,-1
6166,675,158,121,43,216,422,889,877,519,259,1,0,0,0,Soil_Type_22,-1
6167,600,250,45,423,209,225,881,920,574,174,1,0,0,0,Soil_Type_23,-1
6168,670,175,45,198,257,731,873,916,574,336,1,0,0,0,Soil_Type_1,-1
6169,685,53,454,279,354,212,720,637,393,285,0,0,1,0,Soil_Type_33,-1
6170,297,980,257,423,564,180,739,814,610,70,0,0,0,1,Soil_Type_6,1
6171,567,455,394,30,243,468,916,932,460,133,0,0,1,0,Soil_Type_1,-1
6172,760,749,167,265,337,386,755,960,755,163,0,0,1,0,Soil_Type_32,-1
6173,426,463,303,280,323,341,912,956,527,311,0,0,1,0,Soil_Type_4,1
6174,599,239,303,116,270,552,960,798,311,566,1,0,0,0,Soil_Type_1,-1
6175,483,61,197,21,227,165,834,838,535,346,0,0,1,0,Soil_Type_11,-1
6176,518,191,272,183,329,445,928,798,362,299,0,0,1,0,Soil_Type_33,1
6177,455,8,182,21,225,430,798,850,590,759,1,0,0,0,Soil_Type_12,-1
6178,630,813,333,512,618,263,610,905,838,95,0,0,1,0,Soil_Type_1,1
6179,687,783,182,86,272,687,739,948,759,189,1,0,0,0,Soil_Type_1,1
6180,588,361,197,43,230,367,944,916,472,422,1,0,0,0,Soil_Type_23,-1
6181,329,314,151,172,257,68,936,901,472,471,1,0,0,0,Soil_Type_1,-1
6182,567,158,106,240,249,396,885,889,535,0,1,0,0,0,Soil_Type_20,-1
6183,344,522,394,64,276,252,834,975,610,225,0,0,1,0,Soil_Type_2,1
6184,387,491,424,64,248,191,865,952,535,332,1,0,0,0,Soil_Type_1,1
6185,512,466,303,463,487,297,909,956,527,259,0,0,1,0,Soil_Type_4,-1
6186,509,341,182,30,234,232,944,909,472,175,1,0,0,0,Soil_Type_1,-1
6187,266,161,303,89,314,49,905,759,342,74,0,0,0,1,Soil_Type_6,-1
6188,751,816,212,0,223,334,704,928,771,339,0,0,1,0,Soil_Type_38,-1
6189,551,744,272,183,292,725,676,960,826,192,1,0,0,0,Soil_Type_1,-1
6190,417,708,182,0,223,164,755,971,759,346,1,0,0,0,Soil_Type_1,1
6191,507,838,348,21,241,149,586,873,826,251,1,0,0,0,Soil_Type_1,-1
6192,647,347,61,198,373,316,889,932,570,155,0,0,1,0,Soil_Type_32,-1
6193,560,838,121,43,221,757,783,932,696,338,1,0,0,0,Soil_Type_23,-1
6194,320,616,378,48,268,90,708,999,787,146,0,0,1,0,Soil_Type_4,1
6195,535,289,212,43,218,316,956,869,409,76,0,0,1,0,Soil_Type_32,-1
6196,663,946,257,259,308,70,716,834,661,246,0,1,0,0,Soil_Type_22,-1
6197,541,200,136,547,449,349,909,877,492,93,0,0,1,0,Soil_Type_11,-1
6198,709,366,288,428,378,150,968,893,397,173,0,0,1,0,Soil_Type_40,-1
6199,632,89,227,173,253,535,850,814,488,689,1,0,0,0,Soil_Type_1,-1
6200,486,394,378,43,218,271,971,885,358,177,0,0,1,0,Soil_Type_1,-1
6201,549,788,61,30,227,159,822,944,665,24,0,0,1,0,Soil_Type_23,-1
6202,679,544,242,122,244,510,842,991,657,410,1,0,0,0,Soil_Type_22,-1
6203,566,369,151,446,329,784,928,928,511,568,1,0,0,0,Soil_Type_1,-1
6204,509,339,121,224,321,429,916,920,523,316,1,0,0,0,Soil_Type_1,-1
6205,622,855,197,68,223,314,724,912,739,137,0,0,1,0,Soil_Type_23,-1
6206,773,319,151,154,268,356,932,909,488,155,0,0,1,0,Soil_Type_39,1
6207,509,25,91,198,323,482,842,897,598,247,0,0,1,0,Soil_Type_4,1
6208,358,19,303,107,256,209,755,771,539,209,0,0,1,0,Soil_Type_10,-1
6209,474,641,227,68,257,284,771,991,755,256,0,0,1,0,Soil_Type_1,-1
6210,516,805,333,48,249,158,598,905,850,246,1,0,0,0,Soil_Type_1,-1
6211,403,538,454,21,226,358,791,975,637,128,0,0,1,0,Soil_Type_4,-1
6212,462,452,333,61,243,574,920,944,496,748,1,0,0,0,Soil_Type_1,-1
6213,440,364,212,173,320,227,952,912,456,126,1,0,0,0,Soil_Type_1,1
6214,567,833,409,251,441,177,527,853,857,165,0,0,1,0,Soil_Type_33,-1
6215,646,250,45,86,218,679,881,920,574,296,1,0,0,0,Soil_Type_19,-1
6216,371,463,227,317,330,327,909,960,551,55,0,0,1,0,Soil_Type_2,1
6217,621,824,121,250,176,369,771,936,712,85,0,0,1,0,Soil_Type_23,-1
6218,342,25,257,43,226,194,783,802,547,199,0,0,1,0,Soil_Type_10,1
6219,498,500,106,137,254,625,877,960,614,685,1,0,0,0,Soil_Type_1,-1
6220,545,172,318,43,245,55,916,759,326,42,0,0,1,0,Soil_Type_33,-1
6221,732,89,197,91,230,309,850,830,503,270,0,0,1,0,Soil_Type_31,-1
6222,761,169,182,68,231,391,905,846,460,305,1,0,0,0,Soil_Type_39,-1
6223,471,738,167,30,227,317,755,964,755,296,0,0,1,0,Soil_Type_23,-1
6224,370,364,76,224,204,147,901,932,558,34,1,0,0,0,Soil_Type_1,-1
6225,673,566,151,173,243,367,842,983,665,136,1,0,0,0,Soil_Type_22,-1
6226,455,885,348,89,276,167,602,830,767,339,0,0,1,0,Soil_Type_33,-1
6227,670,613,257,116,244,421,775,999,743,38,0,0,1,0,Soil_Type_32,1
6228,539,952,212,77,241,189,751,857,649,444,1,0,0,0,Soil_Type_22,-1
6229,392,230,288,30,236,192,956,806,334,208,0,0,1,0,Soil_Type_11,-1
6230,659,78,242,282,267,76,834,806,492,231,1,0,0,0,Soil_Type_22,-1
6231,553,25,197,219,325,815,806,838,566,630,1,0,0,0,Soil_Type_1,-1
6232,275,988,318,202,404,119,716,775,586,122,0,0,0,1,Soil_Type_6,-1
6233,451,411,257,116,294,206,944,928,468,339,0,0,1,0,Soil_Type_10,-1
6234,649,119,167,0,223,759,873,850,500,293,1,0,0,0,Soil_Type_23,1
6235,648,105,333,515,185,248,838,728,382,290,0,0,1,0,Soil_Type_33,-1
6236,610,389,121,325,328,761,912,936,543,470,1,0,0,0,Soil_Type_1,-1
6237,797,452,288,665,359,487,920,952,515,144,0,0,1,0,Soil_Type_36,-1
6238,637,117,197,279,307,602,873,834,484,290,1,0,0,0,Soil_Type_1,-1
6239,427,561,257,43,236,109,826,995,676,286,0,0,1,0,Soil_Type_4,-1
6240,687,211,212,77,232,376,932,834,409,226,0,0,1,0,Soil_Type_38,-1
6241,517,805,409,280,558,189,531,881,881,224,0,0,1,0,Soil_Type_33,-1
6242,546,39,136,412,266,674,834,873,578,741,1,0,0,0,Soil_Type_12,-1
6243,546,591,409,193,417,375,728,995,747,108,0,0,1,0,Soil_Type_1,-1
6244,565,738,106,198,281,23,798,956,704,174,0,0,1,0,Soil_Type_32,-1
6245,688,508,242,107,247,404,877,979,606,339,1,0,0,0,Soil_Type_1,-1
6246,493,147,212,490,350,435,893,822,441,215,0,0,1,0,Soil_Type_32,-1
6247,440,941,348,86,307,156,645,787,669,171,0,0,1,0,Soil_Type_24,-1
6248,579,516,272,547,323,422,865,983,614,295,0,0,1,0,Soil_Type_33,-1
6249,551,685,212,173,283,738,747,983,775,241,1,0,0,0,Soil_Type_1,-1
6250,474,744,257,21,235,320,680,960,822,123,0,0,1,0,Soil_Type_31,-1
6251,643,397,272,96,259,78,956,916,441,242,0,0,1,0,Soil_Type_32,-1
6252,656,222,106,0,223,701,905,897,515,323,1,0,0,0,Soil_Type_1,-1
6253,656,794,227,322,314,823,700,940,787,378,1,0,0,0,Soil_Type_1,-1
6254,518,241,227,30,232,248,948,838,385,294,0,0,1,0,Soil_Type_23,-1
6255,620,438,121,198,253,279,901,952,574,97,0,0,1,0,Soil_Type_32,-1
6256,446,258,348,130,356,180,979,775,256,121,0,0,1,0,Soil_Type_1,-1
6257,523,19,197,307,363,463,798,838,574,95,0,0,1,0,Soil_Type_10,-1
6258,469,311,76,365,310,396,901,920,547,252,0,0,1,0,Soil_Type_32,-1
6259,668,300,136,212,275,637,928,905,492,381,1,0,0,0,Soil_Type_1,-1
6260,665,391,303,468,551,216,964,905,413,380,0,0,1,0,Soil_Type_33,-1
6261,567,61,121,386,318,232,846,873,566,84,0,0,1,0,Soil_Type_31,-1
6262,407,69,151,21,223,209,846,861,547,192,0,0,1,0,Soil_Type_10,-1
6263,656,966,121,192,280,655,806,893,629,343,1,0,0,0,Soil_Type_1,-1
6264,669,871,212,30,236,381,720,901,732,175,0,0,1,0,Soil_Type_23,-1
6265,530,316,257,346,404,99,971,865,378,184,1,0,0,0,Soil_Type_1,-1
6266,608,264,197,202,270,624,948,865,417,355,1,0,0,0,Soil_Type_1,-1
6267,673,119,121,301,262,563,873,877,535,423,1,0,0,0,Soil_Type_23,-1
6268,859,191,91,250,427,234,889,897,535,213,0,1,0,0,Soil_Type_40,1
6269,509,158,378,129,301,230,897,708,279,380,0,0,1,0,Soil_Type_33,1
